ArticleId,Text,Category
917,enron bosses in $168m payout eighteen former enron directors have agreed a $168m (£89m) settlement deal in a shareholder lawsuit over the collapse of the energy firm.  leading plaintiff  the university of california  announced the news  adding that 10 of the former directors will pay $13m from their own pockets. the settlement will be put to the courts for approval next week. enron went bankrupt in 2001 after it emerged it had hidden hundreds of millions of dollars in debt.  before its collapse  the firm was the seventh biggest public us company by revenue. its demise sent shockwaves through financial markets and dented investor confidence in corporate america.   the settlement is very significant in holding these outside directors at least partially personally responsible   william lerach  the lawyer leading the class action suit against enron  said.  hopefully  this will help send a message to corporate boardrooms of the importance of directors performing their legal duties   he added. under the terms of the $168m settlement - $155m of which will be covered by insurance - none of the 18 former directors will admit any wrongdoing. the deal is the fourth major settlement negotiated by lawyers who filed a class action on behalf of enron s shareholders almost three years ago. so far  including the latest deal  just under $500m (£378.8m) has been retrieved for investors.  however  the latest deal does not include former enron chief executives ken lay and jeff skilling. both men are facing criminal charges for their alleged misconduct in the run up to the firm s collapse. neither does it cover andrew fastow  who has pleaded guilty to taking part in an illegal conspiracy while he was chief financial officer at the group. enron s shareholders are still seeking damages from a long list of other big name defendants including the financial institutions jp morgan chase  citigroup  merrill lynch and credit suisse first boston. the university of california said the trial in the case is scheduled to begin in october 2006. it joined the lawsuit in december 2001alleging  massive insider trading  and fraud  claiming it had lost $145m on its investments in the company.,business
2149,standard life concern at lse bid standard life is the latest shareholder in deutsche boerse to express concern at the german stock market operator s plans to buy the london stock exchange.  it said deutsche boerse had to show why its planned £1.35bn ($2.5bn) offer for the lse was good for shareholder value. reports say standard life  which owns a 1% stake in deutsche boerse  may seek a shareholder vote on the issue. fellow shareholders us-based hedge fund atticus capital and uk-based tci fund management have also expressed doubts.  deutsche boerse s supervisory board has approved the possible takeover of the lse despite the signs of opposition from investors.  the onus is on deutsche boerse s management to demonstrate why the purchase of the lse creates more value for shareholders than other strategies  such as a buyback   said richard moffat  investment director of uk equities at standard life investments. atticus capital  holding 2% of deutsche boerse  wants it to buy back its own shares rather than buy the lse. and tci which holds about 5%  has made a request for an extraordinary shareholders meeting to be held to vote on replacing the company s entire supervisory board. it has also demanded that shareholders be consulted about the proposed acquisition  and whether the operator of the frankfurt stock exchange should return $500m (£266m) to shareholders instead.  in december  deutsche boerse  which also owns the derivatives market eurex and the clearing firm clearstream  put an informal offer of 530 pence per lse share on the table. however  the lse said the cash offer  undervalued  both its own business and the benefits of such a tie-up. since then an improved offer from deutsche boerse has been anticipated as its management has continued talks with lse chief executive clara furse. but the london exchange is also holding talks with deutsche boerse s rival euronext  which operates the amsterdam  brussels  lisbon and paris exchanges  as well as london-based international derivatives market liffe.,business
1095,gold falls on imf sale concerns the price of gold has fallen after the international monetary fund (imf) said it will look at ways of using its gold reserves to provide debt relief.  by revaluing its holdings  the imf may be able to sell billions of dollars of gold and use the cash to cancel debts owed by the world s poorest nations. the plan was put forward by g7 finance ministers over the weekend. the price of gold fell to $413.50 an ounce in asia  before rebounding slightly in early european trading.  imf boss rodrigo rato was asked by g7 ministers to carry out a study into the feasibility of revaluing and selling gold reserves.  he is expected to present his conclusions at an imf meeting in washington during april.  whatever happens the market is going to be disconcerted and on the back foot until the april imf meetings   said john reade  an analyst at ubs. the imf values its gold reserves at between $40 and $50 an ounce  a price that was fixed in the 1970s and is about a tenth of the metal s current market value. the imf has 3 217 tonnes of gold  or about 113.5m ounces. bringing the book price of the gold in line with market value would boost the imf s balance sheet  giving it more money to distribute.  this idea has been put forward before  but there now seems to be a more committed political drive to address the issue of global poverty.  this is the first time there has been a mention of the use of gold in a g7 communiqu&#233; for achieving debt relief   said uk chancellor of the exchequer gordon brown. at their meeting in london  g7 finance ministers backed plans to write off up to 100% of the debts owed by some of the world s poorest countries. mr brown said the meeting would be remembered as  the 100% debt relief summit . while debt relief seems to have jumped to the top of the global agenda  not everyone is convinced that selling imf gold is the best way forward. the us  which can veto any plan to sell imf gold should it so choose  said it is looking at other ways of solving the problem.  the us is not convinced that s the necessary way to do it   said treasury under secretary john taylor. canada  a key gold producer  also expressed reservations.,business
2043,injury sidelines philippoussis mark philippoussis withdrew from the sydney international tennis tournament as expected on sunday after suffering a groin injury during the hopman cup.  his participation in the australian open  which begins on 17 january in melbourne  also remains in doubt. defending women s champion justine henin-hardenne is also out of the sydney event because of a knee injury. in the only main draw men s or women s singles match on sunday  nathalie dechy beat american lisa raymond 7-5 6-3. number one men s seed lleyton hewitt begins his quest for a fourth sydney title on tuesday when he plays karol beck. lindsay davenport  top seed in the women s draw  has been handed a first-round bye and plays france s dechy in the second round on tuesday.,sport
128,benitez deflects blame from dudek liverpool manager rafael benitez has refused to point the finger of blame at goalkeeper jerzy dudek after portsmouth claimed a draw at anfield.  dudek fumbled a cross before lomana lualua headed home an injury-time equaliser  levelling after steven gerrard put liverpool ahead. benitez said:  it was difficult for jerzy. it was an unlucky moment.  he was expecting a cross from matthew taylor and it ended up like a shot  so i don t blame him for what happened.  benitez admitted it was a costly loss of two points by liverpool  who followed up their derby defeat against everton with a disappointing draw. he said:  we had many opportunities but didn t score and  in the end  a 1-0 lead was not enough.  if you don t have any chances you have to think of other things  but when you are creating so many chances as we are there is nothing you can say to the players. it was a pity.  we lost two points  but we have one more point in the table. now we have another difficult game against newcastle and we have to recover quickly from that.,sport
1243,mystery surrounds new yukos owner the fate of russia s yuganskneftegas - the oil firm sold to a little-known buyer on sunday - is the subject of frantic speculation in moscow.  baikal finance group emerged as the auction winner  agreeing to pay 260.75bn roubles (£4.8bn; $9.4bn). russia s newspapers claimed that baikal was a front for gas monopoly gazprom  which had been expected to win. the sale has destroyed yukos  once the owner of yuganskneftegas  said founder mikhail khodorkovsky.  yuganskneftegas has been sold in the best traditions of the 90s. the authorities have made themselves a wonderful christmas present - russia s most efficient oil company has been destroyed   the interfax news agency quoted mr khodorkovsky as saying via his lawyers.  gazprom had been expected to win the auction but is thought to have failed to get finance for the deal after a us court injunction barred it from taking part. last week  yukos filed for chapter 11 bankruptcy protection in the us in a last-ditch attempt to hang on to yuganskneftegas  which accounts for 60% of its output. a us judge banned gazprom from taking part in the auction and barred international banks from providing the firm with cash.  they screwed up the financing   said ronald smith  an analyst at renaissance capital in moscow.  and gazprom doesn t have this sort of money lying around.   gazprom has denied that it is behind the purchase.  it is a front for somebody but not necessarily for gazprom   said oleg maximov  an analyst at troika dialog in moscow.  we don t know if this company is linked 100% to gazprom.   we tried to find it  but we couldn t and as far as i know  the papers had the same result.  the sale has however bought time for gazprom to raise the money needed for the purchase  analysts said. one scenario is that baikal will not pay when it is supposed to in two weeks time  putting yuganskneftegas back in the hands of bailiffs and back within the reach of gazprom. yukos is not planning on letting go of its unit without a fight and has threatened legal action against any buyer. menatep  yukos main shareholders  group  has also threatened legal action. yukos claims that it is being punished for the political ambitions of its founder  mikhail khodorkovsky  who is now in jail facing separate fraud charges. it has been hit with more than $27bn in taxes and fines and many observers now say that the break up of the firm that accounts for 20% of russia s oil output is inevitable.,business
2004,mild winter drives us oil down 6% us oil prices have fallen by 6%  driven down by forecasts of a mild winter in the densely populated northeast.  light crude oil futures fell $2.86 to $41.32 a barrel on the new york mercantile exchange (nymex)  and have now lost $4 in five days. nonetheless  us crude is still 30% more expensive than at the beginning of 2004  boosted by growing demand and bottlenecks at refineries. traders ignored the possible effects of asia s tidal waves on global supplies.  instead  the focus is now on us consumption  which is heavily influenced in the short term by the weather.  with the revised milder temperatures... i m more inclined to think we ll push lower and test the $40-40.25 range   said john brady of abn amro.  the market definitely feels to be on the defensive.  statistics released last week showed that stockpiles of oil products in the us had risen  an indication that severe supply disruptions may not arise this winter  barring any serious incident. oil prices have broken records in 2004  topping $50 a barrel at one point  driven up by a welter of worries about unrest in iraq and saudi arabia  rising demand and supply bottlenecks. london s international petroleum exchange remained closed for the christmas holiday.,business
639,could rivalry overshadow election  tony blair and gordon brown are desperately trying to stuff the genie of their rivalry back into the bottle.  along with any number of senior cabinet colleagues  they are insisting their only job is to win the next election and govern in the best interests of britain. it is a message they are aiming directly at their backbenchers who are becoming irritated and even unnerved by the continuing claims and counter claims surrounding this alleged rift. ian gibson  for example  urged the two men to stop squabbling  declaring:  for goodness sake  sometimes you have to rise above petulance and make sure that you do your job as effectively as you can.  those with slim majorities are particularly fearful that the rift could hit their own hopes of re-election. tony blair will seek to reassure labour mps on monday evening at their first meeting of the new year at westminster - a behind-closed doors meeting which gordon brown is thought likely to also attend to show unity.  meanwhile the likes of health secretary john reid and labour peer lord haskins are warning of the electoral dangers of allowing this soap opera to continue. and they have both warned the rival camps to stop spreading the poison. lord haskins even suggested mr blair should reinstate mr brown as the central figure in the election planning.  but this particular genie is unusually reluctant to return to captivity and many fear it is simply too late to repair the damage. they believe they will be fighting the next election with the sounds of open warfare between the two men ringing in their ears. and it matters little whether the rift is real or  as some try to suggest  simply the product of newspaper headlines and westminster gossip. few in westminster actually believe that  simply because the evidence appears to contradict it.  for example  the weekend s attempts by both men to play down the divisions failed to do the trick. even as they were both insisting on their unity of purpose and claiming they would not be swayed by newspaper stories  they still managed to stir the speculation with their comments.  mr blair talked about the  new  labour manifesto - a move which seemed calculated to irritate the chancellor  who has long rejected the label. and mr brown pointedly refused to deny claims the prime minister had reneged on a deal to hand him the premiership last year. that claim was repeated in robert peston s book  a book which amply demonstrates this corrosive downing street soap opera is nowhere near its final act.  for his part  mr brown insists his only motivation was to get labour re-elected.  the trouble is  both men have fallen short of offering simple  straightforward denials of the central claims. so they have both been accused of actually making matters worse by feeding the speculation with their own behaviour. the first thing to be said is that these suggestions have not come from nowhere. they started with and are sustained by  friends  of the two men. one only had to listen to the chancellor s friend and former spin chief charlie whelan last week to understand that there is a real anger from this camp at the prime minister s apparent attempts to confound mr brown s leadership ambitions. but it is not just public pronouncements from ex-aides.  there are whispered briefings to selected journalists from both sides. it is no secret in westminster  for example  that downing street believes the chancellor is indulging in a mammoth sulk and acting in a petty and deliberately provocative manner.  then there are the actions of the men themselves. gordon brown sets out what is seen as a rival manifesto then appears to embark on his own personal campaign. the prime minister responds by scheduling his monthly press conference to clash with a keynote speech by the chancellor. meanwhile large numbers of backbench mps insist voters are either entirely uninterested in the chatter  which they believe is a media-only obsession  or that they fear for the efficient running of a government beset by such rivalry. either way  there is universal agreement that if this goes on through the general election it can only do the labour party serious damage. there are signs that the two men appreciate the dangers and both want to put a lid on all the speculation. but with probably only four months to the next election  that looks like being a particularly difficult trick to pull off.,politics
1559,wenger shock at newcastle dip arsenal manager arsene wenger has admitted he is at a loss to explain why newcastle are languishing in the bottom half of the table.  the gunners travel to st james  park on wednesday  with newcastle 14th in the premiership after a troubled season. and wenger said:  at the beginning of the season you would expect them to be fighting for the top four.  i don t know how they got to be where they are. it looks to me from the outside that they have many injuries.   arsenal go into the game on the back of a 2-0 victory over fulham on sunday. and wenger added:  the best way to prepare for a game is to win the previous one. we will go to newcastle in good shape.  fatigue won t play too big a part in the next few weeks as we have players coming back so i can rotate a bit more.  we do not play a season with 11 players and i believe that all of our squad deserve a chance in the team.  striker thierry henry  along with robert pires  scored against fulham. and henry afterwards described the display as  beautiful to watch . he said:  what matters is winning and the three points  of course. that is the only thing that really matters. but it is more enjoyable when you play like we did against fulham.  we are playing as a team and that is important because there were some games when we maybe were not there as a team and suffered for that. those were games we lost.,sport
2002,china continues rapid growth china s economy has expanded by a breakneck 9.5% during 2004  faster than predicted and well above 2003 s 9.1%.  the news may mean more limits on investment and lending as beijing tries to take the economy off the boil. china has sucked in raw materials and energy to feed its expansion  which could have knock-on effects on the rest of the world if it overheats. but officials pointed out that industrial growth had slowed  with services providing much of the impetus. growth in industrial output - the main target of government efforts to impose curbs on credit and investments - was 11.5% in 2004  down from 17% the previous year.  still  consumer prices - at 2.4% - rose faster than in 2004  adding to concern that a sharp rise in producer prices of 7.1% could stoke inflation. and overall investment in fixed assets was still high  up 21.3% from the previous year - although some way off the peak of 43% seen in the first quarter of 2004. the result could be higher interest rates. china raised rates by 0.27 percentage points to 5.8% - its first hike in nine years - in october 2004.  despite the apparent rebalancing of the economy the overall growth picture remains strong  economists said.  there is no sign of a slowdown in 2005   said tim congdon  economist at ing barings.  china s economy is not only gathering speed thanks to domestic demand  but also from soaring sales overseas. figures released earlier this year showed exports at a six-year high in 2004  up 35%. part of the impetus comes from the relative cheapness of the yuan  china s currency. the government keeps it pegged close to a rate of 8.28 to the us dollar  - much to the chagrin of many us lawmakers who blame china for lost jobs and competitiveness. despite urging to ease the peg  officials insist they are a long way from ready to make a shift to a more market-set rate.  we need a good and feasible plan and formulating such a plan also needs time   national bureau of statistics chief li deshui told reuters.  those who hope to make a fortune by speculating on a renminbi revaluation will not succeed in making a profit.,business
1734,borders 19-20 ulster ulster clung on for a morale-boosting celtic league win over bottom club borders at netherdale on friday night.  a late try by borders substitute jonny weston had set up a dramatic finish  but the scottish side could not complete the fightback. ulster had led 20-6 with tries from paul steinmetz and bryn cunningham. but the irish province failed to add to the tally in the second half and ended up relieved to get the win to lift them to eighth place in the table. borders had edged ahead with a sixth-minute penalty by charlie hore - only to hand the visitors the initiative via a gift try. calum macrae surrendered possession before centre steinmetz sent a chip into the danger zone. substitute joe pattison - who had come on for the injured gareth morton - wrongly thought the ball was trickling out of play and eased up on the chase.  the speedy steinmetz had other ideas and he raced up to get the vital touch in the nick of time  giving adam larkin an easy conversion. ally warnock clawed back three points for borders  but they were soon hit by another double-blow. first  mark blair was yellow carded for killing the ball on the ground and then full-back cunningham bagged the second touchdown in the wake of fine work by skipper andy ward. larkin again added the extras. even worse was to come for borders when larkin kicked two more penalties just before the break  the second of which also led to kelly brown being sin-binned. the hosts gave themselves a glimmer of hope immediately after the restart  however  when warnock struck a penalty at the other end. and he repeated the feat to set up the tense finale. ulster coach mark mccall said he was delighted to get the victory.  borders are a tougher proposition this year in spite of the fact that they have not had a victory in some time   said mccall.  in the first 20 minutes we were edgy but in the second 20 minutes we played some of our best rugby this season and scored two good tries.   morton  moffat  macrae  hore  berthinussen  warnock  moore  thomson  ford  douglas  blair  stewart  gray  brown  mcentee.  kay  parr  mcgee  rennick  weston  millar  pattison.  cunningham  maxwell  bell  steinmetz  howe  larkin  campbell  s. best  shields  moore  frost  mccullough  ward  feather  n. best.  brady  mccormick  longwell  browne  doak  s. young  bowe.  phil fear (wru),sport
1882,woolf murder sentence rethink plans to give murderers lighter sentences if they plead guilty have been watered down.  there was an outcry three months ago when the sentencing guidelines council - led by lord woolf - published its proposals for england and wales. it had suggested judges should reduce sentences by a third for murderers who confessed at the earliest opportunity. but that has now been changed to one-sixth  with no reduction for those killers given a  whole life tariff . at the time lord woolf  the lord chief justice  had said the one third reduction would only be in extraordinary circumstances - for example  if people gave themselves up before their crime had even been detected. the guidelines were to recognise the need to spare victims and witnesses the trauma of going to court where possible  by allowing lighter sentences for guilty pleas and co-operation  he said.  but director of the victims of crime trust  norman brennan  accused lord woolf of having an  arrogant contempt for victims of crime and the law-abiding public . the national association of probation officers said the move would be  political suicide . in revised proposals from the sentencing guidelines council (sgc)  the section on murder said possible reductions would have to be  weighed carefully  by a judge so they did not lead to  an inappropriately short sentence . where it was appropriate to reduce the minimum term having regard to a plea of guilty  the maximum reduction would be one sixth  and should never exceed five years  it said.  in a statement issued on wednesday lord woolf said:  i have no doubt that being able to call on the diverse backgrounds and experiences of all those that serve on the sgc has vastly improved the final guidelines.  i am confident  as a result  that judges will be better placed to deliver sentences which are effective both as punishments and deterrents to offending and reoffending.  director of public prosecutions  ken macdonald qc  who sits on the sgc  said the principle of discounting sentences to offenders for early guilty pleas is set down by parliament.  what the new guideline on reduced sentences for guilty pleas does is increase the chances of convicting the guilty by bringing clarity to this process.  it represents a tougher regime than existed previously  because the discount is automatically reduced if a guilty plea is not made at the first available opportunity   he said.,politics
974,barclays shares up on merger talk shares in uk banking group barclays have risen on monday following a weekend press report that it had held merger talks with us bank wells fargo.  a tie-up between barclays and california-based wells fargo would create the world s fourth biggest bank  valued at $180bn (£96bn). barclays has declined to comment on the report in the sunday express  saying it does not respond to market speculation. the two banks reportedly held talks in october and november 2004.  barclays shares were up 8 pence  or 1.3%  at 605 pence by late morning in london on monday  making it the second biggest gainer in the ftse 100 index. uk banking icon barclays was founded more than 300 years ago; it has operations in over 60 countries and employs 76 200 staff worldwide. its north american divisions focus on business banking  whereas wells fargo operates retail and business banking services from 6 000 branches. in 2003  barclays reported a 20% rise in pre-tax profits to £3.8bn  and it has recently forecast similar gains in 2004  predicting that full year pre-tax profits would rise 18% to £4.5bn. wells fargo had net income of $6.2bn in its last financial year  a 9% increase on the previous year  and revenues of $28.4bn. barclays was the focus of takeover speculation in august  when it was linked to citigroup  though no bid has ever materialised. stock market traders were sceptical that the latest reports heralded a deal.  the chief executive would be abandoning his duty if he didn t talk to rivals  but a deal doesn t seem likely   reuters quoted one trader as saying.,business
2166,briton wins short film oscar three of the five nominees in the live-action short film category at this year s oscars were british. for andrea arnold  who won the category  ashvin kumar and gary mckendry the past month has thrust them from relative obscurity into the limelight.  arnold s gritty drama wasp is about a single mother living on the breadline  while kumar s little terrorist follows a young pakistani muslim boy  who gets stuck on the wrong side of the heavily armed indian border. mckendry s entry  everything in this country must  forces british soldiers and catholics to challenge their relationship during the troubles in northern ireland. last week  the trio attended an official screening of all the nominated short films at the academy s headquarters in beverly hills.  i felt so privileged to have a thousand people watching my film on the biggest screen i ve ever seen   says arnold.  set in her native dartford  wasp tells the story of a young mum  who  unable to find a babysitter  leaves her four young daughters outside a pub while she s on a date. the image that sparked the film was that of a wasp crawling into a baby s mouth.  the other nominees said they made their films for this reason or that - they had something to say. but i just start with an image i can t shake off  work outwards from that and see what comes out   she explains.  since she presented children s tv shows number 73 and motormouth in the 1980s  arnold has kept a low profile and is having trouble adapting to this sudden onslaught of attention.  i m not interested in the publicity. it s not my personality. i m overwhelmed by all the fuss   she said.   it s all a bit like a beauty contest - all the films are great and so different.  but even though my film has won 30 awards worldwide (including one at sundance last month)  i d still be proud of it - even if it hadn t won any.  asked what the nomination means to her  arnold says she feels  flattered and honoured .  we ve all been overwhelmed by the response and can t get it in perspective yet. i m still reeling.   and she won t commit to an opinion of hollywood yet.  i m just in the middle of it  living moment to moment  day to day.  but despite her reservations about the academy awards and the media frenzy that surrounds it  she accepts that it has opened doors for her.  people will definitely listen to what i want to do now  and the phone didn t stop ringing for a week after i got nominated.  as for the future  arnold firmly believes that you often get a stronger vision of the world with short films.  you re left more to your own devices  without people interfering as much.  that said  she is currently working on a feature film with dogville and dancer in the dark director lars von trier.,entertainment
1406,greek sprinters  won t run again  the careers of sprinters kostas kenteris and katerina thanou are over  says the boss of the organisation that cleared them of missing a drugs test.  greek athletics federation boss vassilli sevastis told the country s parliament:  i believe kenteris and thanou won t race again.  the damage to their commercial interests has been done   he added. athletics bosses are considering its reponse to the ruling  while the athletes face a trial in a greek court. greek prosecutors have brought spearate charges of missing the drugs test and faking a motorcycle accident. speaking to the greek parliament on tuesday  sevastis said that the evidence sent by the international olympic committee and athletics governing body the iaaf was not strong enough for the greek association to find the sprinters guilty.   we were given the task of getting the snake out if its hole but we were not given any evidence to do it with   he said.  so how can you as a greek with your hand on your heart try the athletes   he added. the athletes are technically free to compete while the iaaf reviews its response to the decision to clear kenteris and thanou. but sevastis said:  it does not matter if they are found guilty at the court of arbitration for sport and the current decision is reversed.,sport
372,us peer-to-peer pirates convicted the first convictions for piracy over peer-to-peer networks have been handed down in the us.  new yorker william trowbridge and texan michael chicoine have pleaded guilty to charges that they infringed copyright by illegally sharing music  movies and software. the two men faced charges following raids in august on suspected pirates by the fbi. the pair face jail terms of up to five years and a $250 000 (£130 000) fine.  in a statement the us department of justice said the two men operated the central hubs in a piracy community organised across the direct connect peer-to-peer network. the piracy group called itself the underground network and membership of it demanded that users share between one and 100 gigabytes of files. direct connect allows users to set themselves up as central servers that act as co-ordinating spots for sharers. users would swap files  such as films and music  by exchanging data over the network. during its investigation fbi agents reportedly downloaded 84 movies  40 software programs  13 games and 178  sound recordings  from the five hubs that made up the larger piracy group. the raids were organised under the umbrella of operation digital gridlock which was aimed at fighting  criminal copyright theft on peer-to-peer networks . in total  six raids were carried out in august. five were on the homes of suspected copyright thieves and one on a net service firm. the department of justice said that both men pleaded guilty to one count of conspiracy to commit felony copyright infringement. they also pleaded guilty to acting for commercial advantage. the two men are due to be sentenced on 29 april.,tech
405,bt boosts its broadband packages british telecom has said it will double the broadband speeds of most of its home and business customers.  the increased speeds will come at no extra charge and follows a similar move by internet service provider aol. many bt customers will now have download speeds of 2mbps  although there are usage allowances of between one gigabyte and 30 gigabytes a month. the new speeds start to come into effect on 17 february for home customers and 1 april for businesses.  britain is now broadband britain   said duncan ingram  bt s managing director  broadband and internet services. he added:  ninety percent of our customers will see real increases in speed.   these speed increases will give people the opportunity to do a lot more with their broadband connections   he said. upload speeds - the speed at which information is sent from a pc via broadband - will remain at the same speed  said mr ingram. despite the increases  bt will continue to have usage allowances for home customers.  the allowances are extremely generous   said mr ingram  for what we are seeing in the market place - they are really not an issue.  bt will begin enforcing the allowances in the summer. customers who exceed the amounts will either be able to pay for a bigger allowance or see their download speeds reduced. bt now has a 36% share of the broadband market - down from 39% - which is becoming increasingly competitive. in the last few months  many rival isps have begun to offer 2mbps services  including aol  plusnet and uk online.  but britain continues to lag behind some countries - especially japan and south korea - which offer broadband speeds of up to 40mbps. but mr ingram said it was important to  separate hype from reality . he said that a limited number of people with those connections consistently received speeds of 40mbps. customers will not see their connections double immediately on 17 february. mr ingram said there would be a roll out across the network in order to prevent any problems.,tech
491,giggs handed wales leading role ryan giggs will captain wales as he wins his 50th cap in wednesday s friendly against hungary in cardiff.  john toshack  in his first game as coach after succeeding mark hughes  admits he is surprised that giggs has only just reached the landmark.  with the games he s played for united  proportionately it doesn t seem that many for wales   toshack said.  but he s one of the greatest of all welsh internationals and on his 50th cap it s appropriate he s captain.  giggs admits he had briefly considered retirement from the international game  but is now targetting playing for wales in the 2008 european championships. the manchester united wing revealed how club manager sir alex ferguson talked him into extending his wales career.  i briefly discussed my international future with sir alex  but he urged me to carry on   giggs said.  he feels  like myself  that i have no weight problems and keep myself fit  so in three or four years  time i will be able to play in the european finals if we get there.  the manager has always wanted me to play for my club and country and he was keen for me to continue because i am fit enough.   giggs admits he was wavering and considering joining the likes of former wales skipper gary speed and united team-mate paul scholes in committing the remaining years of his career to club football. but giggs is now focussed on making the toshack era even more successful than the time hughes spent at the helm. the manchester united winger won his first cap as a 17-year-old in 1991  an away loss to germany  and now faces his landmark appearance at the age of 31. with giggs leading wales out against hungary  there is every chance that he will become the permanent successor to speed. however  toshack refused to reveal whether he sees giggs as a long-term option.  for this particular game i think it is appropriate that ryan giggs will be captain  it s his 50th cap and he s known for some time about that   toshack said. on wednesday night toshack takes charge of his first match since replacing hughes  and giggs said:  it s my 50th cap and i am looking forward to it  and i hope to play a lot more times from here on in.  it s important to be here  all the players feel the same. it s a new start and all the top players certainly see it as important.  i see myself leading by example  it is something i have taken on for wales as well as united these past few seasons.  the way john is looking at things  he is aiming to build his side around the experienced lads right up to the next tournament  the euro 2006 event.  i have told john i will be around for the next european tournament  by then i will be 35 so hopefully i will still be okay.  a lot can happen  but i m hoping to be around.  giggs  own personal future at old trafford is still up in the air as he has yet to reach agreement on a new contract  with manchester united offering one extra year and giggs seeking two.  i have put the contract thing to the back of my mind at the moment   said giggs.  it is an important period for the club and i am just concentrated on that.  i ve heard the suggestions  hopefully there is a two-year deal about to be offered because that is what i am looking for  to get it sorted out.  i m enjoying my football  the way united have been playing and my own form  you have to enjoy it.  we have massive games coming up: manchester city this week  then the everton cup tie  followed by ac milan in the champions league  and my first wales game under john toshack  so it s an important time.,sport
1009,corry backs skipper robinson england forward martin corry says jason robinson is the right man to lead the national team back to winning ways.  after losses to wales and france  critics have started to wonder whether robinson can captain from full-back. but corry has backed robinson  who was given the role after the injury to fly-half jonny wilkinson  ahead of this weekend s trip to ireland.  jason is doing a tremendous job. every week my respect for him goes up   corry told bbc radio five live.  he is an inspirational captain. when he talks with the squad he talks with a lot of sense.  the players have a lot of respect for him. it s an honour to be in the england side and an honour to play under him.   england are under immense pressure following their poor start to the year and victory is vital if they are to rescue their six nations campaign. but corry insists england are in the right frame of mind for the contest.  there is apprehension going into every game   he added.  but you have to use that fear and put it into a positive mindset.  when the whistle goes on sunday  what has happened in the past does not count for anything.   we have not performed but if we put in a performance on sunday then we can start turning results around.  there are a lot of changes taking place with england and we are at the start of something. we have not got off to the greatest of starts but you need to experience the bad the before you can fully appreciate the good.   a trip to lansdowne road is daunting at any time  especially against an ireland side that are flying high after two impressive wins. they are the form team of the tournament and are tipped to claim their first grand slam since 1948. but corry is relishing the prospect of taking on the irish in their own backyard.  they are full of confidence and are playing a great team game   he said.  the forwards are creating a great platform and they have explosive runners out wide.  if you look at the team on paper  they have stars from one to 15. it s a huge task but it is a great opportunity for us.  lansdowne road is a tremendous venue to play in and we have to use it to our advantage.,sport
689,lions blow to world cup winners british and irish lions coach clive woodward says he is unlikely to select any players not involved in next year s rbs six nations championship.  world cup winners lawrence dallaglio  neil back and martin johnson had all been thought to be in the frame for next summer s tour to new zealand.  i don t think you can ever say never   said woodward.  but i would have to have a compulsive reason to pick any player who is not available to international rugby.  dallaglio  back and johnson have all retired from international rugby over the last 12 months but continue to star for their club sides. but woodward added:  the key thing that i want to stress is that i intend to use the six nations and the players who are available to international rugby as the key benchmark.  my job  along with all the other senior representatives  is to make sure that we pick the strongest possible team.  if you are not playing international rugby then it s still a step up to test rugby. it s definitely a disadvantage.   i think it s absolutely critical and with the history of the lions we have got to take players playing for the four countries.  woodward also revealed that the race for the captaincy was still wide open.  it is an open book   he said.  there are some outstanding candidates from all four countries.  and following the all blacks  impressive displays in europe in recent weeks  including a 45-6 humiliation of france  woodward believes the three-test series in new zealand will provide the ultimate rugby challenge.  their performance in particular against france was simply awesome   said the lions coach.  certain things have been suggested about the potency of their front five  but they re a very powerful unit.  with his customary thoroughness  woodward revealed he had taken soundings from australia coach eddie jones and jake white of south africa following their tour matches in britain and ireland.  as a result  woodward stressed his lions group might not be dominated by players from england and ireland and held out hope for the struggling scots.  scotland s recent results have not been that impressive but there have been some excellent individual performances.  eddie in particular told me how tough they had made it for australia and i will take on board their opinions.  and scotland forward simon taylor looks certain to get the call  provided he recovers from knee and tendon problems.  i took lessons from 2001 in that they did make a mistake in taking lawrence dallaglio when he wasn t fit and went on the trip.  every player has to be looked at on their own merits and simon taylor is an outstanding player and i have no doubts that if he gets back to full fitness he will be on the trip.  i am told he should be back playing by march and he has plenty of time to prove his fitness for the lions - and there are other players like richard hill in the same boat.,sport
